0.005,0.499997
0.01,0.499988
0.015,0.499972
0.02,0.49995
0.025,0.499922
0.03,0.499888
0.035,0.499847
0.04,0.4998
0.045,0.499747
0.05,0.499688
0.055,0.499622
0.06,0.49955
0.065,0.499472
0.07,0.499388
0.075,0.499298
0.08,0.499201
0.085,0.499098
0.09,0.498989
0.095,0.498874
0.1,0.498752
0.105,0.498624
0.11,0.498491
0.115,0.498351
0.12,0.498204
0.125,0.498052
0.13,0.497893
0.135,0.497729
0.14,0.497558
0.145,0.497381
0.15,0.497198
0.155,0.497009
0.16,0.496814
0.165,0.496612
0.17,0.496405
0.175,0.496191
0.18,0.495972
0.185,0.495746
0.19,0.495515
0.195,0.495277
0.2,0.495033
0.205,0.494783
0.21,0.494528
0.215,0.494266
0.22,0.493998
0.225,0.493725
0.23,0.493445
0.235,0.49316
0.24,0.492869
0.245,0.492571
0.25,0.492268
0.255,0.491959
0.26,0.491644
0.265,0.491324
0.27,0.490997
0.275,0.490665
0.28,0.490327
0.285,0.489983
0.29,0.489633
0.295,0.489278
0.3,0.488917
0.305,0.48855
0.31,0.488177
0.315,0.487799
0.32,0.487415
0.325,0.487026
0.33,0.486631
0.335,0.48623
0.34,0.485824
0.345,0.485412
0.35,0.484995
0.355,0.484572
0.36,0.484144
0.365,0.48371
0.37,0.483271
0.375,0.482826
0.38,0.482376
0.385,0.48192
0.39,0.481459
0.395,0.480993
0.4,0.480521
0.405,0.480045
0.41,0.479562
0.415,0.479075
0.42,0.478582
0.425,0.478085
0.43,0.477582
0.435,0.477073
0.44,0.47656
0.445,0.476041
0.45,0.475518
0.455,0.474989
0.46,0.474456
0.465,0.473917
0.47,0.473373
0.475,0.472825
0.48,0.472271
0.485,0.471712
0.49,0.471149
0.495,0.470581
0.5,0.470007
0.505,0.469429
0.51,0.468847
0.515,0.468259
0.52,0.467667
0.525,0.46707
0.53,0.466468
0.535,0.465862
0.54,0.465251
0.545,0.464635
0.55,0.464015
0.555,0.463391
0.56,0.462761
0.565,0.462128
0.57,0.46149
0.575,0.460847
0.58,0.4602
0.585,0.459549
0.59,0.458893
0.595,0.458233
0.6,0.457568
0.605,0.4569
0.61,0.456227
0.615,0.45555
0.62,0.454869
0.625,0.454183
0.63,0.453494
0.635,0.4528
0.64,0.452103
0.645,0.451401
0.65,0.450695
0.655,0.449986
0.66,0.449272
0.665,0.448555
0.67,0.447833
0.675,0.447108
0.68,0.446379
0.685,0.445646
0.69,0.44491
0.695,0.44417
0.7,0.443426
0.705,0.442678
0.71,0.441927
0.715,0.441172
0.72,0.440414
0.725,0.439652
0.73,0.438886
0.735,0.438117
0.74,0.437345
0.745,0.436569
0.75,0.43579
0.755,0.435007
0.76,0.434222
0.765,0.433433
0.77,0.43264
0.775,0.431845
0.78,0.431046
0.785,0.430244
0.79,0.429439
0.795,0.428631
0.8,0.427819
0.805,0.427005
0.81,0.426188
0.815,0.425368
0.82,0.424544
0.825,0.423718
0.83,0.422889
0.835,0.422058
0.84,0.421223
0.845,0.420386
0.85,0.419546
0.855,0.418703
0.86,0.417857
0.865,0.417009
0.87,0.416158
0.875,0.415305
0.88,0.414449
0.885,0.413591
0.89,0.41273
0.895,0.411866
0.9,0.411001
0.905,0.410132
0.91,0.409262
0.915,0.408389
0.92,0.407514
0.925,0.406636
0.93,0.405757
0.935,0.404875
0.94,0.403991
0.945,0.403104
0.95,0.402216
0.955,0.401326
0.96,0.400433
0.965,0.399539
0.97,0.398642
0.975,0.397744
0.98,0.396844
0.985,0.395942
0.99,0.395037
0.995,0.394132
1,0.393224
1.005,0.392314
1.01,0.391403
1.015,0.39049
1.02,0.389576
1.025,0.38866
1.03,0.387742
1.035,0.386822
1.04,0.385901
1.045,0.384979
1.05,0.384055
1.055,0.383129
1.06,0.382203
1.065,0.381274
1.07,0.380345
1.075,0.379414
